-12.557	-2.1818	8.1929	18.568	30.83	44.981	59.132	77.938	82.874	87.81	92.408	94.39	96.371	98.352	100.33	102.32	103.86	105.4	107.47	110.07	112.67	114.36	116.05	117.69	119.28	120.87	122.31	123.75	125.18	126.62	128.05	128.45	128.86	129.26	129.66	130.06	130.45	130.85	131.24	131.64	132.03	132.42	132.82	133.21	133.6	134	134.39	134.79	135.18	135.57	135.97	136.36	136.76	137.15	137.55	137.94	138.33	138.73	139.12	139.51	139.9	140.3	140.69	141.08	141.48	141.87	142.26	142.65	143.05	143.44	143.83	144.22	144.61	145.01	145.4	145.79	145.98	146.17	146.36	146.56	146.75	146.94	147.13	147.32	147.51	147.7
-12.59	-2.2159	8.1582	18.532	30.79	44.931	59.072	77.882	82.826	87.77	92.389	94.373	96.357	98.341	100.33	102.31	103.86	105.41	107.48	110.09	112.69	114.38	116.07	117.71	119.3	120.89	122.33	123.76	125.2	126.63	128.06	128.47	128.87	129.27	129.67	130.07	130.47	130.86	131.26	131.65	132.04	132.44	132.83	133.23	133.62	134.01	134.41	134.8	135.2	135.59	135.99	136.38	136.77	137.17	137.56	137.96	138.35	138.74	139.14	139.53	139.92	140.32	140.71	141.1	141.5	141.89	142.28	142.67	143.07	143.46	143.85	144.24	144.64	145.03	145.42	145.81	146	146.2	146.39	146.58	146.77	146.96	147.15	147.34	147.53	147.72
-12.624	-2.2501	8.1235	18.497	30.749	44.88	59.011	77.826	82.779	87.731	92.369	94.356	96.343	98.33	100.32	102.3	103.86	105.42	107.5	110.1	112.71	114.4	116.09	117.73	119.32	120.91	122.34	123.78	125.21	126.64	128.07	128.48	128.88	129.28	129.68	130.09	130.48	130.88	131.27	131.66	132.06	132.45	132.85	133.24	133.64	134.03	134.42	134.82	135.21	135.61	136	136.4	136.79	137.19	137.58	137.98	138.37	138.76	139.16	139.55	139.94	140.34	140.73	141.12	141.52	141.91	142.3	142.7	143.09	143.48	143.87	144.26	144.66	145.05	145.44	145.83	146.03	146.22	146.41	146.6	146.79	146.98	147.17	147.36	147.55	147.75
-12.657	-2.2842	8.0888	18.462	30.709	44.83	58.951	77.771	82.731	87.691	92.35	94.339	96.329	98.318	100.31	102.3	103.86	105.43	107.51	110.12	112.73	114.42	116.12	117.76	119.34	120.93	122.36	123.79	125.22	126.65	128.09	128.49	128.89	129.29	129.7	130.1	130.5	130.89	131.28	131.68	132.07	132.47	132.86	133.26	133.65	134.05	134.44	134.83	135.23	135.62	136.02	136.41	136.81	137.2	137.6	137.99	138.39	138.78	139.17	139.57	139.96	140.36	140.75	141.14	141.54	141.93	142.32	142.72	143.11	143.5	143.89	144.29	144.68	145.07	145.46	145.86	146.05	146.24	146.43	146.62	146.81	147	147.19	147.38	147.58	147.77
-12.691	-2.3183	8.0541	18.426	30.668	44.779	58.891	77.715	82.683	87.652	92.33	94.322	96.315	98.307	100.3	102.29	103.86	105.44	107.53	110.14	112.75	114.44	116.14	117.78	119.36	120.95	122.38	123.81	125.24	126.67	128.1	128.5	128.9	129.31	129.71	130.11	130.51	130.9	131.3	131.69	132.09	132.48	132.88	133.27	133.67	134.06	134.46	134.85	135.25	135.64	136.04	136.43	136.83	137.22	137.62	138.01	138.41	138.8	139.19	139.59	139.98	140.37	140.77	141.16	141.56	141.95	142.34	142.74	143.13	143.52	143.91	144.31	144.7	145.09	145.49	145.88	146.07	146.26	146.45	146.64	146.83	147.02	147.22	147.41	147.6	147.79
-12.724	-2.3524	8.0194	18.391	30.628	44.729	58.83	77.659	82.636	87.612	92.31	94.305	96.3	98.295	100.29	102.29	103.87	105.44	107.54	110.15	112.76	114.46	116.16	117.8	119.38	120.97	122.4	123.82	125.25	126.68	128.11	128.51	128.92	129.32	129.72	130.13	130.52	130.92	131.31	131.71	132.1	132.5	132.89	133.29	133.68	134.08	134.47	134.87	135.26	135.66	136.05	136.45	136.84	137.24	137.63	138.03	138.42	138.82	139.21	139.61	140	140.39	140.79	141.18	141.58	141.97	142.36	142.76	143.15	143.54	143.94	144.33	144.72	145.11	145.51	145.9	146.09	146.28	146.47	146.66	146.85	147.05	147.24	147.43	147.62	147.81
-12.758	-2.3866	7.9846	18.356	30.587	44.679	58.77	77.603	82.588	87.573	92.291	94.289	96.286	98.284	100.28	102.28	103.87	105.45	107.55	110.17	112.78	114.48	116.18	117.82	119.41	120.99	122.41	123.84	125.27	126.69	128.12	128.52	128.93	129.33	129.74	130.14	130.54	130.93	131.33	131.72	132.12	132.51	132.91	133.3	133.7	134.09	134.49	134.88	135.28	135.67	136.07	136.47	136.86	137.26	137.65	138.05	138.44	138.84	139.23	139.62	140.02	140.41	140.81	141.2	141.6	141.99	142.38	142.78	143.17	143.56	143.96	144.35	144.74	145.14	145.53	145.92	146.11	146.3	146.49	146.69	146.88	147.07	147.26	147.45	147.64	147.83
-12.791	-2.4207	7.9499	18.321	30.547	44.628	58.71	77.547	82.54	87.533	92.271	94.272	96.272	98.273	100.27	102.27	103.87	105.46	107.57	110.19	112.8	114.5	116.2	117.84	119.43	121.01	122.43	123.86	125.28	126.71	128.13	128.53	128.94	129.34	129.75	130.15	130.55	130.95	131.34	131.74	132.13	132.53	132.92	133.32	133.71	134.11	134.5	134.9	135.3	135.69	136.09	136.48	136.88	137.27	137.67	138.07	138.46	138.85	139.25	139.64	140.04	140.43	140.83	141.22	141.62	142.01	142.4	142.8	143.19	143.58	143.98	144.37	144.76	145.16	145.55	145.94	146.14	146.33	146.52	146.71	146.9	147.09	147.28	147.47	147.66	147.85
-12.825	-2.4548	7.9152	18.285	30.506	44.578	58.65	77.491	82.493	87.494	92.252	94.255	96.258	98.261	100.26	102.27	103.87	105.47	107.58	110.2	112.82	114.52	116.22	117.87	119.45	121.03	122.45	123.87	125.3	126.72	128.14	128.55	128.95	129.36	129.76	130.17	130.56	130.96	131.35	131.75	132.15	132.54	132.94	133.33	133.73	134.12	134.52	134.92	135.31	135.71	136.1	136.5	136.9	137.29	137.69	138.08	138.48	138.87	139.27	139.66	140.06	140.45	140.85	141.24	141.64	142.03	142.43	142.82	143.21	143.61	144	144.39	144.79	145.18	145.57	145.97	146.16	146.35	146.54	146.73	146.92	147.11	147.3	147.49	147.68	147.87
-12.858	-2.489	7.8805	18.25	30.466	44.527	58.589	77.436	82.445	87.454	92.232	94.238	96.244	98.25	100.26	102.26	103.87	105.48	107.6	110.22	112.84	114.54	116.25	117.89	119.47	121.05	122.47	123.89	125.31	126.73	128.15	128.56	128.96	129.37	129.78	130.18	130.58	130.97	131.37	131.76	132.16	132.56	132.95	133.35	133.74	134.14	134.54	134.93	135.33	135.72	136.12	136.52	136.91	137.31	137.71	138.1	138.5	138.89	139.29	139.68	140.08	140.47	140.87	141.26	141.66	142.05	142.45	142.84	143.23	143.63	144.02	144.41	144.81	145.2	145.59	145.99	146.18	146.37	146.56	146.75	146.94	147.13	147.32	147.51	147.7	147.89
